订单号,db_name,prob,score
1020220108053033000015417,1,0.6238341929738828,570
1020220108055007000015526,1,0.010268089884887565,863
1020220108061616000015594,1,0.18820802500955058,684
1020220108051057000015328,1,0.3446638456803848,637
1020220108074435000015765,1,0.3911795675346889,625
1020220108053201000015430,1,0.025861170313970516,809
1020220108065827000015671,1,0.01189253927452912,855
1020220108082746000015835,1,0.03794492668522142,786
1020220108054639000015507,1,0.4010097175162584,623
1020220108100040000016005,1,0.12160659086451109,714
1020220108102015000016046,1,0.03825449572435799,786
1020220108071546000015710,1,0.40726385840633933,621
1020220108064143000015639,1,0.003948362435421099,919
1020220108104344000016096,1,0.6550501567076339,562
1020220108114432000016272,1,0.055250848954940146,763
1020220108114018000016262,1,0.29208326089114794,651
1020220108074634000015772,1,0.6283723048104041,569
1020220108074549000015770,1,0.7072077728815205,549
1020220108080201000015805,1,0.892585727907103,477
1020220108084213000015863,1,0.04246470991582187,779
1020220108081255000015819,1,0.48414651453300017,603
1020220108110854000016189,1,0.012385556126005568,852
1020220108084704000015874,1,0.647409342537649,564
1020220108085301000015883,1,0.07335030255707893,746
1020220108111502000016205,1,0.02580111143997167,809
1020220108050559000015306,1,0.09007416779310884,733
1020220108104845000016109,1,0.3564804213653583,634
1020220108171908000016455,1,0.43292820887513456,615
1020220108233417000016555,1,0.014069908300558225,845
1020220108220645000016539,1,0.02947490308481662,801
1020220108220036000016536,1,0.03830862405359924,785
1020220109073354000017073,1,0.06491087777967326,753
1020220109084446000017187,1,0.4225059738561008,618
1020220109091409000017256,1,0.025430171136995486,810
1020220109055704000016908,1,0.07113130530915797,748
1020220109060020000016925,1,0.7011946043826128,550
1020220109055059000016885,1,0.02782391297413071,805
1020220109104217000017480,1,0.3836896088461937,627
1020220109065134000016996,1,0.03746978793768638,787
1020220109073051000017067,1,0.03769632836537115,786
1020220109083507000017175,1,0.5256234502069788,594
1020220109074435000017094,1,0.43398789581709574,615
1020220109101011000017379,1,0.3843348114508784,627
1020220109103006000017450,1,0.14618014285951558,701
1020220109101543000017421,1,0.5912132849400712,578
1020220109103122000017454,1,0.09128567010661055,732
1020220109105526000017503,1,0.4062915874833843,621
1020220109070600000017025,1,0.5163352876381099,596
1020220109110438000017526,1,0.030670199390516722,799
1020220109110437000017525,1,0.21887686783477564,673
1020220109112006000017552,1,0.005544863625093665,899
1020220109074550000017096,1,0.0048136736442321625,907
1020220109114711000017615,1,0.34538744700242413,636
1020220109075633000017123,1,0.5285163166081381,593
1020220109122402000017634,1,0.6295699625536364,569
1020220109124516000017643,1,0.33767137919585277,638
1020220109100714000017372,1,0.03052314516782148,799
1020220109113442000017589,1,0.5540213301544828,587
1020220109124242000017640,1,0.03403491415014997,793
1020220109151026000017709,1,0.035792618947908764,790
1020220109150807000017708,1,0.0482415703804935,772
1020220109160932000017730,1,0.34431382422621076,637
1020220109174425000017766,1,0.16875671902145817,692
1020220110052523000018033,1,0.07006821613631958,749
1020220109231834000017860,1,0.4776525134794311,605
1020220110051105000017955,1,0.016209449020313838,836
1020220110062326000018238,1,0.1253007335817392,712
1020220110051617000017989,1,0.34850629548921247,636
1020220110055529000018174,1,0.7008971539455574,550
1020220110055950000018192,1,0.009977231094866743,865
1020220110064734000018276,1,0.2365193618634712,667
1020220110063958000018260,1,0.319862168277011,643
1020220110061117000018211,1,0.25023363932803194,663
1020220110055826000018188,1,0.37050969468329525,630
1020220110060911000018208,1,0.6701542602344238,559
1020220110053751000018092,1,0.006319013653782357,891
1020220110064215000018263,1,0.34521574664367866,636
1020220110083437000018441,1,0.6151161550705992,572
1020220110095717000018573,1,0.02570130166786136,809
1020220110100518000018590,1,0.3811651158495672,627
1020220110062812000018245,1,0.06845102411034597,750
1020220110064604000018273,1,0.5173474872799443,595
1020220110103514000018635,1,0.45669306818842487,610
1020220110101217000018602,1,0.5667312775291465,584
1020220110104102000018647,1,0.13696399022731492,706
1020220110105031000018673,1,0.030088894840347213,800
1020220110110706000018707,1,0.2722397104192142,656
1020220110075728000018394,1,0.5438964977154076,589
1020220110082608000018427,1,0.6444428235571021,565
1020220110091225000018485,1,0.48533296722643615,603
1020220110071958000018325,1,0.04125058835776537,781
1020220110090531000018478,1,0.3422139325602589,637
1020220110092432000018505,1,0.5455004401453697,589
1020220110112544000018736,1,0.38479380778710787,627
1020220110120705000018789,1,0.04334603184192831,778
1020220110122422000018822,1,0.006896305927304565,886
1020220110122720000018826,1,0.5773278326841637,582
1020220110125616000018906,1,0.013183978891259938,849
1020220110133845000018951,1,0.3821015850871596,627
1020220110134405000018955,1,0.6499945760947828,564
1020220110142645000018971,1,0.007908041784915146,878
1020220111063336000019487,1,0.007811888227877428,879
1020220111072134000019585,1,0.5767569245517267,582
1020220111071451000019571,1,0.058445477290026006,760
1020220111051955000019204,1,0.3090263970832332,646
1020220111070359000019547,1,0.666964207814028,559
1020220111052732000019248,1,0.027880905881792498,804
1020220111051917000019201,1,0.692174954928154,553
1020220111052449000019230,1,0.6707233484347661,558
1020220111053935000019320,1,0.5273459717397179,593
1020220111055618000019409,1,0.05623058901761057,762
1020220111062330000019470,1,0.027932686586396607,804
1020220111063638000019490,1,0.0031930236540725562,931
1020220111062220000019467,1,0.5668597221700188,584
1020220111083758000019685,1,0.036294724514504544,789
1020220111090104000019715,1,0.3248556676660299,642
1020220111084428000019688,1,0.5200100919640388,595
1020220111075756000019640,1,0.40578307600266306,622
1020220111080434000019649,1,0.565983981483623,584
1020220111074112000019612,1,0.44790088846690934,612
1020220111084640000019692,1,0.046573893932652176,774
1020220111091904000019758,1,0.486117978602232,603
1020220111091832000019756,1,0.6477879225537061,564
1020220111072848000019596,1,0.004694543189784524,909
1020220111092925000019780,1,0.2110615467937064,676
1020220111090017000019713,1,0.5845972754755924,580
1020220111080950000019654,1,0.4201133409882471,618
1020220111073503000019605,1,0.7564918434680887,534
1020220111090027000019714,1,0.07688566013947212,743
1020220111100648000019854,1,0.36734950015956613,631
1020220111102455000019882,1,0.46916232391230944,607
1020220111110702000019964,1,0.0386549113462215,785
1020220111110357000019952,1,0.6145558357745916,573
1020220111110450000019957,1,0.538227273099158,591
1020220111104742000019925,1,0.26028302476968834,660
1020220111072610000019591,1,0.4789414306626015,604
1020220111095239000019833,1,0.26006910541324757,660
1020220111095433000019839,1,0.6896464302589141,553
1020220111103244000019893,1,0.4948505677329662,601
1020220111111456000019976,1,0.021929867314447776,819
1020220111095927000019848,1,0.28086781942982153,654
1020220111115916000020045,1,0.03443208634606573,792
1020220111121920000020071,1,0.004616656360623735,910
1020220111132201000020197,1,0.36903780917854667,630
1020220111123235000020129,1,0.6205114554474113,571
1020220111133811000020224,1,0.2905794596837061,651
1020220111134150000020229,1,0.03961485952265808,783
1020220111134704000020236,1,0.2313291196371325,669
1020220111135327000020241,1,0.41690272081663854,619
1020220111132316000020201,1,0.5767475160089744,582
1020220111140523000020263,1,0.6545818665973308,563
1020220111143838000020349,1,0.026548079355475738,807
1020220111141947000020317,1,0.05459869792188949,764
1020220111152308000020417,1,0.732487728198658,541
1020220111154115000020442,1,0.03342218400155998,794
1020220111160214000020461,1,0.05839331801031394,760
1020220111171509000020491,1,0.7132576148316757,547
1020220111185232000020524,1,0.40419321037638994,622
1020220111191612000020533,1,0.44411724051271334,612
1020220112055223000020905,1,0.8109426313438898,515
1020220112063004000020986,1,0.08804507086142614,734
1020220112064720000021020,1,0.054789076863567765,764
1020220112000152000020617,1,0.44144999110288924,613
1020220112083045000021181,1,0.022938125027109887,816
1020220112081038000021165,1,0.6470605158417193,565
1020220112052450000020775,1,0.05025697440338837,769
1020220112084736000021205,1,0.44332115071838923,613
1020220112063300000020991,1,0.5440806875518956,589
1020220112050152000020652,1,0.013790473878622573,846
1020220112083829000021192,1,0.010045861947478045,864
1020220112084641000021204,1,0.7831942937726001,525
1020220112074256000021129,1,0.5035008124457456,599
1020220112094301000021274,1,0.06441685440063857,754
1020220112075438000021147,1,0.5991327360021308,576
1020220112100813000021309,1,0.29992454100869326,648
1020220112053926000020850,1,0.5731301268027972,582
1020220112081807000021172,1,0.04185747542032756,780
1020220112071339000021077,1,0.2803639269799794,654
1020220112062358000020976,1,0.4197270530591206,618
1020220112102943000021342,1,0.4014161150312791,623
1020220112075802000021151,1,0.47167648176086363,606
1020220112111623000021411,1,0.055030265956412416,764
1020220112123303000021534,1,0.6767385232201052,557
1020220112115307000021475,1,0.48376684107898926,603
1020220112124415000021556,1,0.5866533848907318,579
1020220112120444000021491,1,0.56877654116691,584
1020220112114320000021455,1,0.58597994411779,579
1020220112110621000021400,1,0.647103576100703,565
1020220112122906000021528,1,0.5140946214310015,596
1020220112121450000021509,1,0.46788282759325844,607
1020220112134513000021665,1,0.19974713346747053,680
1020220112133345000021651,1,0.040025167562006594,783
1020220112134917000021675,1,0.2720985085450466,656
1020220112135610000021728,1,0.6149576126684139,572
1020220112145823000021811,1,0.016773346609986254,834
1020220112152855000021872,1,0.09866685443324986,727
1020220112154408000021917,1,0.24989527143284004,663
1020220112162451000022014,1,0.501902807444135,599
1020220112162707000022017,1,0.44624881779383824,612
1020220112164536000022041,1,0.04481771365119439,776
1020220112190126000022101,1,0.017100936916547817,833
1020220112223003000022157,1,0.3199334006525991,643
1020220112232105000022171,1,0.26258870740106977,659
1020220113044001000022193,1,0.07810828555632159,742
1020220113050224000022204,1,0.6554964404836171,562
1020220112230257000022164,1,0.3473573184840837,636
1020220112231530000022169,1,0.08113980449867801,740
1020220113014939000022185,1,0.559775625952874,586
1020220113053319000022386,1,0.43008337673818403,616
1020220112214525000022145,1,0.03599861160918277,789
1020220113051428000022293,1,0.14679124343068137,701
1020220113074702000022652,1,0.175122158812862,689
1020220113055318000022493,1,0.02412429232894556,813
1020220113061000000022528,1,0.2638246915052667,659
1020220113053333000022387,1,0.6852143681880345,555
1020220113052719000022359,1,0.32979775052268234,640
1020220113091041000022746,1,0.016231678096550725,836
1020220113055712000022507,1,0.6137164155147564,573
1020220113064412000022573,1,0.009399435987924643,868
1020220113062803000022546,1,0.42986320063740946,616
1020220113085144000022726,1,0.6208605880447119,571
1020220113083954000022709,1,0.46832637993043874,607
1020220113111344000022953,1,0.3513067603398418,635
1020220113112622000023000,1,0.09962571659105433,727
1020220113125209000023323,1,0.6887671798115882,554
1020220113114024000023038,1,0.0346628154671223,791
1020220113131723000023363,1,0.46421221782031497,608
1020220113115717000023098,1,0.4089900197314508,621
1020220113123026000023239,1,0.18596278024893534,685
1020220113121125000023151,1,0.14642686679348968,701
1020220113121443000023167,1,0.17599395850120483,689
1020220113123432000023255,1,0.1083851313303425,721
1020220113132246000023376,1,0.2095070170363612,676
1020220113144331000023569,1,0.5366289661831586,591
1020220113152237000023590,1,0.12993114181734494,709
1020220113145000000023572,1,0.05906363001777768,759
1020220113160126000023603,1,0.5757022138081546,582
1020220113213421000023727,1,0.3992164862851097,623
1020220114052927000023973,1,0.3743425760961004,629
1020220114074453000024247,1,0.08093226270108489,740
1020220114023623000023778,1,0.4447083376192409,612
1020220114050806000023828,1,0.06211421796667863,756
1020220114082511000024301,1,0.45237324105447535,611
1020220114050101000023788,1,0.6369361490460066,567
1020220114081256000024290,1,0.08821009344762865,734
1020220114080019000024275,1,0.5096282707116135,597
1020220114105834000024529,1,0.2182662185442703,673
1020220114102856000024477,1,0.027754824184831522,805
1020220114071222000024212,1,0.4380174368289804,614
1020220114072616000024227,1,0.5104613092635263,597
1020220114071242000024213,1,0.6694989362751841,559
1020220114053451000024002,1,0.08880536295484552,734
1020220114071741000024220,1,0.5411956687604734,590
1020220114094213000024413,1,0.5487412380034411,588
1020220114112519000024569,1,0.16488125159812447,693
1020220114124921000024693,1,0.40991825500870355,621
1020220114125317000024708,1,0.628694383423231,569
1020220114121145000024631,1,0.36143855264375196,632
1020220114124049000024683,1,0.5050762656447555,598
1020220114113227000024585,1,0.03833311674437389,785
1020220114120942000024628,1,0.43865056693487947,614
1020220114131759000024758,1,0.27474483321125204,656
1020220114131357000024748,1,0.022171743408971933,818
1020220114131400000024749,1,0.5163401681939476,596
1020220114133427000024798,1,0.031490836490249204,797
1020220114134409000024828,1,0.23048279305700528,669
1020220114104823000024506,1,0.4793717231564029,604
1020220114135136000024848,1,0.4948189920035575,601
1020220114143234000024926,1,0.0282032210534051,804
1020220114112920000024576,1,0.4899483009261689,602
1020220114144550000024953,1,0.3313085277655205,640
1020220114150124000024985,1,0.03880109374546682,785
1020220114145852000024973,1,0.4977489047720777,600
1020220114155645000025103,1,0.5113143660920251,597
1020220114153624000025073,1,0.5885041231863619,579
1020220114180109000025243,1,0.7726556153576468,529
1020220114181646000025247,1,0.1416910846188851,703
1020220115064427000025693,1,0.005288322863823711,902
1020220115070602000025715,1,0.13905847602961457,705
1020220114183609000025252,1,0.39442886534005045,624
1020220115075749000025772,1,0.6386835660364935,567
1020220114202326000025280,1,0.19648956615021715,681
1020220115084949000025839,1,0.4763586425965207,605
1020220114214123000025306,1,0.508309991322525,598
1020220115015817000025340,1,0.3174877585861804,644
1020220115083328000025812,1,0.5349291354760805,591
1020220115084849000025838,1,0.12695408742444936,711
1020220115053408000025528,1,0.16874082149885405,692
1020220115094901000025920,1,0.3538530388176769,634
1020220115094947000025922,1,0.07330027468094642,746
1020220115053736000025542,1,0.37362493169129135,629
1020220115102253000025977,1,0.6712912844994673,558
1020220115101353000025963,1,0.6067172925477898,574
1020220115105714000026051,1,0.03053056321906425,799
1020220115104152000026015,1,0.634735681756637,568
1020220115104446000026027,1,0.6803132461303482,556
1020220115124124000026243,1,0.4972979967758781,600
1020220115130159000026280,1,0.008827095038826137,872
1020220115120602000026180,1,0.6783793305654419,556
1020220115113147000026129,1,0.12674432437833982,711
1020220115110312000026064,1,0.8031671183693456,518
1020220115113648000026137,1,0.6269160941593642,570
1020220115130905000026292,1,0.23260151439374707,668
1020220115133800000026348,1,0.40960916780312306,621
1020220115144637000026494,1,0.3902315000670338,625
1020220115143058000026454,1,0.4674293749586645,607
1020220115144123000026479,1,0.025452004934946842,810
1020220115145504000026517,1,0.05587064509501847,763
1020220115160835000026646,1,0.140868448580284,704
1020220115174033000026836,1,0.43538740478447685,614
1020220115200503000026900,1,0.5024268117278438,599
1020220115201925000026902,1,0.16109423481672802,695
1020220115205130000026912,1,0.09479816774694506,730
1020220115194407000026895,1,0.04656639976863386,774
1020220116051019000027074,1,0.3792783629961203,628
1020220116051258000027091,1,0.43112228210340664,616
1020220116052645000027168,1,0.26363070511466197,659
1020220116055701000027366,1,0.45975215982787265,609
1020220116052553000027161,1,0.21790765558229674,673
1020220116055306000027339,1,0.5196806915497091,595
1020220116054115000027263,1,0.009455725356468906,868
1020220116074537000027533,1,0.2709720650076798,657
1020220116095918000027758,1,0.013502484675795519,847
1020220116064344000027446,1,0.5486304077246013,588
1020220116104016000027836,1,0.0319472347085887,796
1020220116112205000027933,1,0.3757671221066641,629
1020220116113351000027951,1,0.014962243257151148,841
1020220116063105000027422,1,0.6534496889691476,563
1020220116085039000027627,1,0.5636846435344166,585
1020220116083807000027612,1,0.09742412499943458,728
1020220116085759000027641,1,0.21168749448912805,675
1020220116081809000027587,1,0.01860112056605429,828
1020220116125521000028101,1,0.3976936700953057,623
1020220116120023000027999,1,0.011316651726400449,857
1020220116123712000028075,1,0.6000749327845555,576
1020220116134541000028213,1,0.03231888234631988,796
1020220116134815000028218,1,0.72922469000087,542
1020220116142346000028285,1,0.33988627009329647,638
1020220116143939000028311,1,0.3151701492097985,644
1020220116152010000028382,1,0.0903421155753353,733
1020220116173503000028446,1,0.05036682619665947,769
1020220116201801000028491,1,0.5202347000916467,595
1020220116203547000028495,1,0.083139160674727,738
1020220117050142000028556,1,0.32745145453893615,641
1020220117062714000028908,1,0.2197858850919853,673
1020220117094511000029180,1,0.29630710898135165,649
1020220117063415000028924,1,0.050771842396439816,768
1020220117091902000029128,1,0.6553834533318423,562
1020220117072312000029005,1,0.5928071355895562,578
1020220117085115000029096,1,0.7081252964446474,548
1020220117053714000028755,1,0.01612422968026547,837
1020220117071820000028996,1,0.6538700089678194,563
1020220117070159000028975,1,0.08179447534492444,739
1020220117052244000028675,1,0.1568574313854349,697
1020220117112815000029347,1,0.5819112366297355,580
1020220117102826000029260,1,0.26437649492455995,659
1020220117110318000029307,1,0.019318034466230653,826
1020220117111141000029322,1,0.3096721475040065,646
1020220117115659000029383,1,0.012977973487843589,849
1020220117124143000029426,1,0.47713723112889267,605
1020220117120603000029394,1,0.04269555698708025,779
1020220117120642000029397,1,0.06657967030015013,752
1020220117133138000029461,1,0.14640010900737413,701
1020220117140447000029506,1,0.02906940188978813,802
1020220117145834000029584,1,0.7161934614071829,546
1020220117154702000029629,1,0.09908057057090719,727
1020220117154137000029625,1,0.4793153268746769,604
1020220117165710000029702,1,0.6396493991977524,566
1020220117171223000029719,1,0.24159605311813484,666
1020220117165151000029695,1,0.5978541974965822,577
1020220117184917000029821,1,0.5139319306878828,596
1020220117214511000029944,1,0.006435549892581685,890
1020220117213744000029935,1,0.42828791898430385,616
1020220118055856000030348,1,0.04961650058745268,770
1020220118065443000030411,1,0.38426386995358225,627
1020220118074944000030469,1,0.5434374161853482,589
1020220118082520000030511,1,0.023841873968702843,814
1020220118090745000030569,1,0.5256010959152985,594
1020220118091807000030585,1,0.3817849668398321,627
1020220118100137000030661,1,0.5776205006834045,581
1020220118101210000030680,1,0.6605819028614873,561
1020220118102213000030709,1,0.043110367188553204,778
1020220118102328000030711,1,0.6919652429703507,553
1020220118094006000030628,1,0.4829029082519747,603
1020220118074611000030465,1,0.3994043583554097,623
1020220118080800000030487,1,0.5532697074413867,587
1020220118131343000031046,1,0.3326393458812974,640
